,tweet
8508,Modern looting! #IsraeliOccupation https://t.co/6AIuIeW1re
8509,@luminatus1 @sircryptalot @reglash Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8510,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8511,@sircryptalot @reglash Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8512,"RT @BrightonPSC: 🇵🇸  TOMORROW!

🇵🇸  Join us &amp; our banner for the big London demo to show we stand with the Palestinan people. 

🇵🇸  Meet 10…"
8513,“The coffin of #ShireenAbuAqla clashed with Israeli police batons” Is the next headline I expect from western media . #DoubleStandards #IsraeliCrimes https://t.co/sHU57NER9t
8514,Why are they there anyway. It’s not that they wanted to pay their respect to #ShireenAbuAkleh #ShireenAbuAqleh #Palestine #IsraeliCrimes https://t.co/oAqjPWErZV
8515,"@israelpolice WTF were police doing in Palestine space in the 1st place? Wasn’t killing an innocent woman enough? What kind of human species go around killing women &amp; children? 

What are the Israeli women feeling?

#CrimesAgainstHumanity #IsraeliCrimes #IsraelBrutality #IsraeliApartheid"
8516,@reglash 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
8517,RT @Harley_Ride: Journalists like Shireen Abu Akleh are repeatedly targeted for reporting the reality of this brutal occupation. The silenc…
8518,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8519,RT @MarwaEl94317678: @BarackObama This journalist was standing right next to #ShireenAbuAkleh when Israeli occupation snipers murdered her…
8520,"RT @marcohilley: Yes, no hiding place for those who are complicit or outright collaborators. #BDS"
8521,RT @MarwaEl94317678: @BarackObama The closest video of the Israeli occupation thugs attacking the funeral procession of #ShireenAbuAkleh as…
8522,@reglash @washingtonpost @israelpolice 🇵🇸🥄🇵🇸Today We Must Dress in the Colors of the Palestinian Flag. #ShireenAbuAkleh #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing #SaveAlNaqab #SaveSheikhJarrah #Rohingya #Yemen #WhatsHappeninglnMyanmar🇲🇲🇾🇪
8523,"RT @TheLast007: #FreePalestine 🇵🇸
#IsraeliCrimes
#OpIsrael
#Anonymous

Just seconds before, this horde of Israeli police was violently atta…"
8524,RT @williamjohnbird: @Keir_Starmer There is a real answer to this: #BDS NOW.
8525,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8526,@reglash @washingtonpost @israelpolice Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8527,"@RachelLSolomon7 ""You are a great man,"" Arafat said.
""The hell I am,"" Clinton said he responded. ""I'm a colossal failure, and you made me one.""
/2x
#Israel #Palestine #BDS 
https://t.co/MgLsTFlkVx"
8528,"@HananyaNaftali Zionist is clearly an Apartheid state, child killer, child abducter, press killer, ethnic cleansing, n so on. #ApartheidIsrael #noshame"
8529,March today in #London to commemorate 74 years of #Nabska #FreePalestine #StopIsraeliApartheid https://t.co/M9pMMOyaVP
8530,"RT @arafa_hani: Absolute Disgrace!!!!!!!!!
By typing ""Terrorist"" in the Samsung Emoji keyboard, You get the Palestinian Flag. FIX THIS SH*T…"
8531,RT @NBNThomas: NUJ making a stand against #ApartheidIsrael stop the murder you can’t kill the #truth @Billthunderroad @NorthBelfastNew @ATo…
8532,"RT @M9_Mohmmed: Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/VGVoRDjDMg"
8533,@AlQastalps Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8534,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8535,@Sarah_Hassan94 Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8536,"@AmbDennisRoss and you know about humanity, your art work of slicing and dicing Palestine with what we witnessed yesterday and the #ApartheidIsrael you facilitate and created https://t.co/H6DjtDkzyh"
8537,RT @redsarah99: Boycott Israel. Pass it on. #BDS 🇵🇸 https://t.co/gy8ErvDZhX
8538,"RT @KernowDamo: I just published a new post on my @buymeacoffee!

Violence at Funerals is nothing new. Israel isn't alone in this. #DamoRan…"
8539,Stop funding #IsraeliTerrorism  Recognize Palestine n provide humanitarian relief https://t.co/sW8AoLvOnL
8540,@imahot4 Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8541,RT @DrHananAshrawi: The #IsraeliOccupation threatens to disrupt #ShireenAbuAkleh’s funeral should the mourners display Palestinian flags &amp;…
8542,"RT @ErfanSirang: @rohantalbot #ApartheidIsrael must go down
... https://t.co/9vGXUrMcLc"
8543,"No wonder, Israeli police again demonstrated an inhuman act at the funeral of well-known Journalist Abu Akleh in Jerusalem https://t.co/i46yB6hlf4  #IsraeliCrimes #Israel #IsraeliApartheid"
8544,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8545,RT @teobert86: @noatishby Why are you so Antisemite? #FreePalestine #ShereenAbuAkleh #IsraeliApartheid #IsraeliCrimes #IsraeliTerrorism htt…
8546,RT @3ayda_7: This is our story with zionism. On repeat. #ApartheidIsrael
8547,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8548,@imahot4 Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8549,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
8550,"RT @HuseyinAliKosti: Nakba Day Rally in London today. Free Palestine 🇵🇸

#FreePalestine #flytheflag #boycottapartheid #bds #ShireenAbuAqla…"
8551,"The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly this is far from the first time. From #ApartheidIsrael  to apartheid South Africa, Northern Ireland, Pakistan, it's happened before. #DamoRants https://t.co/zaJ0A8vTjQ"
8552,"This shows the power and impact Shireen’s journalism had on the world. And it’s why governments and armies are so afraid of it.
#IsraeliCrimes 
#SialkotJalsaPTI 
#ImportedGovernment 
#امپورٹڈ__حکومت__نامنظور 
#سیالکوٹ_جلسہ_ہو_کے_رہے_گا https://t.co/RcJiuDekuJ"
8553,"@jjz1600 Israeli soldier choking a Palestinian girl by her scarf because he noticed her scarf has a Palestinian flag!
#IsraeliCrimes 
#IsraeliApartheid https://t.co/nvIawwuDYn"
8554,"RT @JizzelEtBass: Cool, are we going to stop funding #ApartheidIsrael?"
8555,Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing https://t.co/YuWjwbs6w3
8556,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8557,@WGazapal Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8558,"RT @z_moose: Joke of the day
Knock knock 
Who’s there
The 2 state solution #FreePalestine #ApartheidIsrael https://t.co/sIsdnvDEAV"
8559,"RT @swilkinsonbc: The Israeli regime launches hostile airstrikes on Syria’s northwestern province of Hama, killing at least 5 people, inclu…"
8560,"RT @PalestinePDP: From .@TIME The Problems With Israel's Version of the Killing of Reporter Shireen Abu Akleh
https://t.co/2plpcnKhg0
#Shir…"
8561,@rafsanchez @ShireenNasri Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8562,"RT @aRtHuRoftheLeFt: Integrity without qualification.
#ApartheidIsrael #StarmerOut https://t.co/W3eM1usNG5"
8563,"RT @Soureh_design2: A reverted Muslim British YouTuber, Jay Palfrey, was interrogated and #assaulted for 6 hours in the border of #Aparthei…"
8564,"RT @LevantineBaker: Israel is notorious for its treatment of the press and journalists. They've always harassed them, beat them, and tried…"
8565,@V_Palestine20 Shocking! Broad daylight robbery and with the assistance of the security forces! And they still believe they're getting away with this? #FreePalestine #IsraeliApartheid #IsraeliCrimes
8566,@Timesofgaza Today We Must Dress in the Colors of the Palestinian Flag. Have you retweeted the images of #ShireenAbuAkleh's coffin attack today?? So retweet. #FreePalestine #Jenin #EndIsraeliApartheid #IsraeliTerrorists #Palestine #Israel #EthnicCleansing
8567,RT @_ZachFoster: I was just walking through Damascus Gate and witnessed this senseless brutality and violence by the Israeli military polic…
8568,"#ShireenAbuAqla: UN security council condemns killing of #Palestinian #AlJazeera journalist. In rare unanimous statement, council calls for immediate and impartial inquiry into her death https://t.co/rkKNl8wjgg #FreePalestine from the Evil Scum that is #ApartheidIsrael"
8569,RT @BarnsGreg: Gutless @abcnews This was serious criminal conduct by #ApartheidIsrael Pallbearers nearly drop journalist Shireen Abu Akleh'…
8570,@BernieSanders have the courage to support #BDS and demand that US stop funding #TerroristIsrael https://t.co/Wra99nyIC2
8571,"RT @Soureh_design2: Punishment of telling truth in 
#ApartheidIsrael:
https://t.co/5iCm87t4BO"
8572,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8573,"RT @timand2037: #ApartheidIsrael which occupies part of southern #Syria, just missile attacked Syria's central region killing 5 civilians a…"
8574,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8575,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
8576,RT @realbassemeid: Former @Harvard President Lawrence Summers warned that “serious and thoughtful people are advocating measures that would…
8577,"RT @KernowDamo: I just published a new post on my @buymeacoffee!

Violence at Funerals is nothing new. Israel isn't alone in this. #DamoRan…"
8578,"RT @PalFriends2020: Palestinian Walid Al-Sharif succumbed to his wounds he sustained from the Israeli forces during the month of Ramadan

W…"
8579,"RT @KreaseChan: The Israeli occupation police force are calling the mourners ‘rioters’. Disgraceful as that is, I wouldn’t put it past thes…"
8580,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
8581,"RT @LatuffCartoons: For #Israel, it's not enough to have shot dead Palestinian journalist #ShireenAbuAkleh.
It's necessary to brutalize the…"
8582,"RT @PalestinePDP: .@haaretzcom OP-ED: For Us, Palestinians, Shireen Abu Akleh Was a Legend by .@HaninMajadli https://t.co/OEe0DFFeFQ
#Shire…"
8583,"RT @DrHananAshrawi: In the meantime, elsewhere in occupied Palestine, The #Israeli occupation army has injured 37 Palestinians in the Nablu…"
8584,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8585,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
8586,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
8587,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
8588,In any civilised country these thieves would be in jail... #ApartheidIsrael #BDS https://t.co/KVMB4DsqjU
8589,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
8590,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
